ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight
US8718291078,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US9307521008,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US9120081099,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US4052171000,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US5797802064,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
VGG6564A1057,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US9490901041,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US4001101025,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US9111631035,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US5132721045,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US4778391049,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US89469A1043,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US71377A1034,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US85208M1027,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US68243Q1067,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US0394831020,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US25754A2015,,,,,,,,Pure Play,,,,,,,,2.9411764705882355
US3703341046,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US2058871029,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US05508R1068,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US0231351067,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US8326964058,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US5010441013,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US9024941034,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US4878361082,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US6988131024,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US98850P1093,,,,,,,,Quasi Play,,,,,,,,2.380952380952381
US8552441094,,,,,,,,Marginal,,,,,,,,2.380952380952381
US9741551033,,,,,,,,Marginal,,,,,,,,2.380952380952381
US09180C1062,,,,,,,,Marginal,,,,,,,,2.380952380952381
US1630721017,,,,,,,,Marginal,,,,,,,,2.380952380952381
US5962781010,,,,,,,,Marginal,,,,,,,,2.380952380952381
US1475281036,,,,,,,,Marginal,,,,,,,,2.380952380952381
KYG367381053,,,,,,,,Marginal,,,,,,,,2.380952380952381
US3434981011,,,,,,,,Marginal,,,,,,,,2.380952380952381
US22410J1060,,,,,,,,Marginal,,,,,,,,2.380952380952381
US1696561059,,,,,,,,Marginal,,,,,,,,2.380952380952381
US24869P1049,,,,,,,,Marginal,,,,,,,,2.380952380952381
