ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight,Cap
US0231351067,,83.8119,,0.8235294120000001,,,,,,,,,,,1.1394279323208474,0
US02079K3059,,99.7855,,0.8235294120000001,,,,,,,,,,,1.35659000619962,0
DE0007236101,,88.5372,,0.705882353,,,,,,,,,,,1.2036686762795896,0
US30303M1027,,98.8933,,0.705882353,,,,,,,,,,,1.3444604923571146,0
US01609W1027,,99.5539,,0.705882353,,,,,,,,,,,1.3534413899634348,0
US79466L3024,,95.2585,,0.705882353,,,,,,,,,,,1.29504516293015,0
US0567521085,,99.9218,,0.705882353,,,,,,,,,,,1.3584430130778238,0
US90184L1026,,95.4182,,0.588235294,,,,,,,,,,,1.297216294246725,0
GB00BWFY5505,,98.8561,,0.588235294,,,,,,,,,,,1.3439547560704737,0
US81762P1021,,98.7933,,0.470588235,,,,,,,,,,,1.34310098621023,0
US00724F1012,,99.6647,,0.470588235,,,,,,,,,,,1.354947722774183,0
US9858171054,,95.2345,,0.470588235,,,,,,,,,,,1.2947188814548978,0
US92345Y1064,,98.8768,,0.470588235,,,,,,,,,,,1.3442361738428787,0
US9892071054,,98.7763,,0.470588235,,,,,,,,,,,1.3428698701652597,0
US7055731035,,46.0044,,0.470588235,,,,,,,,,,,0.6254326458374191,0
US92343X1000,,97.8018,,0.470588235,,,,,,,,,,,1.3296214827638682,0
US2786421030,,95.0393,,0.470588235,,,,,,,,,,,1.2920651254561788,0
US8486371045,,98.9764,,0.470588235,,,,,,,,,,,1.3455902419651757,0
US83304A1060,,58.6849,,0.470588235,,,,,,,,,,,0.7978248227931319,0
US4435731009,,93.288,,0.470588235,,,,,,,,,,,1.2682560943057872,0
BMG3922B1072,,72.3561,,0.470588235,,,,,,,,,,,0.9836856271460314,0
KYG875721634,,59.9483,,0.470588235,,,,,,,,,,,0.8150008234528732,0
US23355L1061,,99.5092,,0.352941176,,,,,,,,,,,1.3528336907157776,0
IL0011301780,,87.6867,,0.352941176,,,,,,,,,,,1.1921060765003353,0
US3032501047,,96.8488,,0.352941176,,,,,,,,,,,1.3166653891840572,0
CA6837151068,,98.0404,,0.352941176,,,,,,,,,,,1.3328652644303352,0
US29404K1060,,95.2031,,0.352941176,,,,,,,,,,,1.2942919965247761,0
US88339J1051,,92.9148,,0.352941176,,,,,,,,,,,1.2631824173656137,0
US8715031089,,98.8182,,0.352941176,,,,,,,,,,,1.3434395032408044,0
US98936J1016,,97.6449,,0.352941176,,,,,,,,,,,1.3274884176194064,0
US7551115071,,99.8183,,0.352941176,,,,,,,,,,,1.357035924215798,0
US98138H1014,,98.6145,,0.352941176,,,,,,,,,,,1.3406701892196002,0
US90138F1021,,93.6423,,0.352941176,,,,,,,,,,,1.2730728245841998,0
CA82509L1076,,99.3457,,0.352941176,,,,,,,,,,,1.3506108981656209,0
US32008D1063,,95.0455,,0.352941176,,,,,,,,,,,1.2921494148372858,0
US69370C1009,,89.9819,,0.352941176,,,,,,,,,,,1.2233094615836326,0
US04685W1036,,98.2718,,0.352941176,,,,,,,,,,,1.3360111616542263,0
US31816Q1013,,96.8025,,0.352941176,,,,,,,,,,,1.3160359378380495,0
GB00B19NLV48,,99.8302,,0.352941176,,,,,,,,,,,1.3571977054472775,0
US67020Y1001,,98.3857,,0.352941176,,,,,,,,,,,1.337559639155528,0
US21925Y1038,,90.8263,,0.352941176,,,,,,,,,,,1.234789131487927,0
NZXROE0001S2,,73.9606,,0.352941176,,,,,,,,,,,1.0054989032727961,0
JP3788600009,,93.7596,,0.352941176,,,,,,,,,,,1.2746675252944955,0
CA8849037095,,34.3119,,0.352941176,,,,,,,,,,,0.46647238961292714,0
US48203R1041,,98.9548,,0.235294118,,,,,,,,,,,1.3452965886374488,0
US09227Q1004,,98.4409,,0.235294118,,,,,,,,,,,1.3383100865486084,0
US64110L1061,,97.416,,0.235294118,,,,,,,,,,,1.3243765080491872,0
US54142L1098,,98.1774,,0.235294118,,,,,,,,,,,1.3347277878515673,0
KR7005930003,,73.6613,,0.235294118,,,,,,,,,,,1.0014299013751702,0
US1924461023,,99.3873,,0.235294118,,,,,,,,,,,1.351176452722725,0
US34959E1091,,83.9935,,0.235294118,,,,,,,,,,,1.14189679548359,0
US7153471005,,85.5707,,0.235294118,,,,,,,,,,,1.1633389264322553,0
GB00BDD85M81,,28.0372,,0.235294118,,,,,,,,,,,0.3811674574143536,0
DE000A2GS401,,66.2382,,0.176470588,,,,,,,,,,,0.9005124005857731,0
US88076W1036,,98.8091,,0.176470588,,,,,,,,,,,1.3433157881814377,0
US6668071029,,99.4779,,0.176470588,,,,,,,,,,,1.3524081652918025,0
US5398301094,,99.9249,,0.176470588,,,,,,,,,,,1.358485157768377,0
US9285634021,,70.8424,,0.176470588,,,,,,,,,,,0.9631067826006378,0
US87336U1051,,98.5162,,0.176470588,,,,,,,,,,,1.3393337946772124,0
US0378331005,,99.8594,,0.176470588,,,,,,,,,,,1.3575946812421675,0
US4592001014,,99.9313,,0.916666667,,,,,,,,,,,1.3585721661617776,0
US42824C1099,,99.8498,,0.916666667,,,,,,,,,,,1.3574641686520668,0
US5949181045,,98.4903,,0.833333333,,,,,,,,,,,1.3389816825851695,0
US4581401001,,99.9586,,0.833333333,,,,,,,,,,,1.3589433113398772,0
US68389X1054,,69.9603,,0.75,,,,,,,,,,,0.9511145788789681,0
JP3592200004,,74.5389,,0.666666667,,,,,,,,,,,1.0133609273202302,0
US9839191015,,99.8272,,0.583333333,,,,,,,,,,,1.3571569202628708,0
