ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight,Cap
US5949181045,,1271874.5359999998,,0.8333333333333331,,,,,,,,,,,1.0,1
US0231351067,,934369.1103,,0.8235294117647058,,,,,,,,,,,1.0,1
US01609W1027,,587865.1129,,0.7058823529411768,,,,,,,,,,,1.0,1
US30303M1027,,528845.4077,,0.7058823529411768,,,,,,,,,,,1.0,1
KYG875721634,,473922.0884,,0.4705882352941181,,,,,,,,,,,1.0,1
US02079K3059,,444854.6953,,0.8235294117647058,,,,,,,,,,,1.0,1
KR7005930003,,310189.9091,,0.4705882352941181,,,,,,,,,,,1.0,1
US4581401001,,275442.0,,0.8333333333333331,,,,,,,,,,,1.0,1
US17275R1023,,207870.887,,0.3529411764705881,,,,,,,,,,,1.0,1
US68389X1054,,176356.542,,0.7499999999999999,,,,,,,,,,,1.0,1
US00724F1012,,169594.4006,,0.4705882352941181,,,,,,,,,,,1.0,1
US79466L3024,,163190.26,,0.7058823529411768,,,,,,,,,,,1.0,1
US67066G1040,,154750.32,,0.416666666666667,,,,,,,,,,,1.0,1
US64110L1061,,153212.5496,,0.23529411764705904,,,,,,,,,,,1.0,1
US4592001014,,126530.9582,,0.916666666666667,,,,,,,,,,,1.0,1
DE0007236101,,108533.08300000001,,0.7058823529411768,,,,,,,,,,,1.0,1
US7475251036,,105049.7216,,0.5,,,,,,,,,,,1.0,1
KYG596691041,,76737.23178,,0.23529411764705904,,,,,,,,,,,1.0,1
US5951121038,,65763.7408,,0.08333333333333331,,,,,,,,,,,1.0,1
US6668071029,,64295.3395,,0.294117647058824,,,,,,,,,,,1.0,1
US90353T1007,,63797.481,,0.23529411764705904,,,,,,,,,,,1.0,1
KR7000660001,,61479.218720000004,,0.08333333333333331,,,,,,,,,,,1.0,1
US81762P1021,,58741.356,,0.4705882352941181,,,,,,,,,,,1.0,1
US0079031078,,57585.703879999994,,0.5,,,,,,,,,,,1.0,1
CA82509L1076,,48642.455,,0.3529411764705881,,,,,,,,,,,1.0,1
