ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US00508Y1029,,10122.29652,,,,,,,,,,,,,,0.9043164961113697
JP3278600006,,3167.470535,,,,,,,,,,,,,,0.5
ES0143416115,,3894.1223119999995,,,,,,,,,,,,,,0.5
US9291601097,,12623.34411,,,,,,,,,,,,,,1.1277577466939581
JP3566800003,,27102.87777,,,,,,,,,,,,,,2.4213457302968964
US26969P1084,,2869.895443,,,,,,,,,,,,,,0.5
US29084Q1004,,2931.911902,,,,,,,,,,,,,,0.5
JP3210200006,,5184.088263000001,,,,,,,,,,,,,,0.5
JP3774200004,,7119.873195,,,,,,,,,,,,,,0.6360828066771217
CA13645T1003,,19601.69596,,,,,,,,,,,,,,1.7511971688799717
JP3358800005,,4565.1687520000005,,,,,,,,,,,,,,0.5
JP3190000004,,5059.558543,,,,,,,,,,,,,,0.5
JP3597800006,,4308.978453,,,,,,,,,,,,,,0.5
JP3783600004,,28066.22346,,,,,,,,,,,,,,2.507410132500833
US5732841060,,8972.738789,,,,,,,,,,,,,,0.8016160844684537
US88162G1031,,1524.68539,,,,,,,,,,,,,,0.5
HK0257001336,,3351.1531440000003,,,,,,,,,,,,,,0.5
JP3443600006,,6238.537966,,,,,,,,,,,,,,0.5573451422929537
US9604131022,,2068.0623149999997,,,,,,,,,,,,,,0.5
JP3600200004,,2649.352356,,,,,,,,,,,,,,0.5
BMG2113B1081,,2390.483378,,,,,,,,,,,,,,0.5
US8746961072,,230.03718700000002,,,,,,,,,,,,,,0.5
BMG2109G1033,,2453.588354,,,,,,,,,,,,,,0.5
JP3659000008,,10822.08086,,,,,,,,,,,,,,0.9668345740131626
US8226341019,,1400.757308,,,,,,,,,,,,,,0.5
CNE1000007Z2,,3197.560442,,,,,,,,,,,,,,0.5
BMG0957L1090,,2998.84803,,,,,,,,,,,,,,0.5
CA1363751027,,44217.53005,,,,,,,,,,,,,,3.950352744805306
JP3573000001,,8553.194364,,,,,,,,,,,,,,0.7641343782539177
